Probability Power PlanetMass Frequency Period RVamplitude
0.8 0.66 0.25 0.27 3.65 31.27
0.7 0.64 0.25 0.28 3.53 32.63
0.5 0.62 0.25 0.29 3.43 33.99
0.5 0.61 0.25 0.3 3.33 35.35
0.7 0.62 0.25 0.31 3.24 36.71
0.9 0.65 0.25 0.32 3.15 38.07
1.0 0.7 0.25 0.33 3.07 39.43
1.0 0.73 0.25 0.33 2.99 40.79
1.0 0.74 0.25 0.34 2.92 42.15
1.0 0.72 0.25 0.35 2.85 43.51
1.0 0.72 0.25 0.36 2.78 44.87
0.9 0.72 0.25 0.37 2.71 46.22
0.8 0.71 0.25 0.38 2.65 47.58
0.7 0.69 0.25 0.39 2.59 48.94
0.6 0.69 0.25 0.39 2.54 50.3
0.5 0.7 0.25 0.4 2.48 51.66
0.4 0.71 0.25 0.41 2.43 53.02
0.5 0.7 0.25 0.42 2.38 54.38
0.6 0.69 0.25 0.43 2.33 55.74
0.8 0.69 0.25 0.44 2.29 57.1
0.9 0.71 0.25 0.45 2.24 58.46
1.0 0.73 0.25 0.45 2.2 59.82
1.0 0.74 0.25 0.46 2.16 61.17
1.0 0.78 0.25 0.47 2.12 62.53
0.9 0.84 0.25 0.48 2.08 63.89
0.8 0.86 0.25 0.49 2.05 65.25
0.6 0.85 0.25 0.5 2.01 66.61
0.8 0.77 0.25 0.51 1.98 67.97
0.6 0.6 0.25 0.51 1.95 69.33
0.9 0.59 0.25 0.52 1.91 70.69
1.0 0.72 0.25 0.53 1.88 72.05
1.0 0.77 0.25 0.54 1.85 73.41
0.9 0.74 0.25 0.55 1.82 74.76
0.8 0.71 0.25 0.56 1.8 76.12
0.7 0.7 0.25 0.57 1.77 77.48
0.6 0.7 0.25 0.57 1.74 78.84
0.6 0.7 0.25 0.58 1.72 80.2
0.6 0.69 0.25 0.59 1.69 81.56
0.8 0.68 0.25 0.6 1.67 82.92
0.8 0.68 0.25 0.61 1.64 84.28
0.9 0.68 0.25 0.62 1.62 85.64
1.0 0.7 0.25 0.63 1.6 86.99
1.0 0.75 0.25 0.63 1.58 88.35
1.0 0.8 0.25 0.64 1.56 89.71
1.0 0.82 0.25 0.65 1.54 91.07
1.0 0.81 0.25 0.66 1.52 92.43
1.0 0.79 0.25 0.67 1.5 93.79
1.0 0.78 0.25 0.68 1.48 95.15
1.0 0.78 0.25 0.69 1.46 96.5
1.0 0.77 0.25 0.69 1.44 97.86
1.0 0.76 0.25 0.7 1.42 99.22
1.0 0.77 0.25 0.71 1.41 100.58
1.0 0.79 0.25 0.72 1.39 101.94
1.0 0.81 0.25 0.73 1.37 103.3
1.0 0.8 0.25 0.74 1.36 104.66
1.0 0.77 0.25 0.74 1.34 106.01
1.0 0.71 0.25 0.75 1.33 107.37
0.5 0.64 0.25 0.76 1.31 108.73
0.0 0.56 0.25 0.77 1.3 110.09
0.0 0.47 0.25 0.78 1.28 111.45
0.0 0.37 0.25 0.79 1.27 112.81
0.9 0.3 0.25 0.8 1.26 114.16
0.7 0.26 0.25 0.8 1.24 115.52
0.8 0.29 0.25 0.81 1.23 116.88
0.0 0.36 0.25 0.82 1.22 118.24
0.0 0.47 0.25 0.83 1.2 119.6
0.0 0.58 0.25 0.84 1.19 120.96
0.7 0.68 0.25 0.85 1.18 122.31
1.0 0.74 0.25 0.86 1.17 123.67
1.0 0.8 0.25 0.86 1.16 125.03
1.0 0.85 0.25 0.87 1.15 126.39
1.0 0.86 0.25 0.88 1.13 127.75
1.0 0.85 0.25 0.89 1.12 129.11
1.0 0.84 0.25 0.9 1.11 130.46
1.0 0.84 0.25 0.91 1.1 131.82
1.0 0.84 0.25 0.92 1.09 133.18
1.0 0.82 0.25 0.92 1.08 134.54
0.0 0.57 0.26 0.08 12.9 0.0
0.0 0.56 0.26 0.09 11.61 1.37
0.0 0.54 0.26 0.09 10.56 2.75
0.0 0.53 0.26 0.1 9.69 4.12
0.1 0.5 0.26 0.11 8.95 5.49
0.3 0.49 0.26 0.12 8.31 6.86
0.3 0.54 0.26 0.13 7.76 8.24
0.3 0.63 0.26 0.14 7.28 9.61
0.3 0.66 0.26 0.15 6.85 10.98
0.0 0.63 0.26 0.15 6.47 12.36
0.0 0.53 0.26 0.16 6.13 13.73
0.0 0.41 0.26 0.17 5.83 15.1
0.0 0.28 0.26 0.18 5.55 16.47
0.0 0.18 0.26 0.19 5.3 17.85
0.0 0.14 0.26 0.2 5.07 19.22
0.0 0.12 0.26 0.21 4.86 20.59
0.6 0.11 0.26 0.21 4.66 21.97
0.0 0.12 0.26 0.22 4.48 23.34
0.0 0.21 0.26 0.23 4.32 24.71
0.0 0.39 0.26 0.24 4.16 26.08
0.6 0.56 0.26 0.25 4.02 27.46
0.9 0.67 0.26 0.26 3.89 28.83
1.0 0.7 0.26 0.27 3.76 30.2
1.0 0.68 0.26 0.27 3.65 31.57
0.7 0.66 0.26 0.28 3.53 32.95
0.7 0.64 0.26 0.29 3.43 34.32
0.8 0.63 0.26 0.3 3.33 35.69
0.8 0.64 0.26 0.31 3.24 37.06
1.0 0.67 0.26 0.32 3.15 38.44
1.0 0.71 0.26 0.33 3.07 39.81
1.0 0.75 0.26 0.33 2.99 41.18
1.0 0.75 0.26 0.34 2.92 42.55
1.0 0.74 0.26 0.35 2.85 43.93
1.0 0.73 0.26 0.36 2.78 45.3
1.0 0.74 0.26 0.37 2.71 46.67
0.8 0.72 0.26 0.38 2.65 48.04
0.7 0.7 0.26 0.39 2.59 49.42
0.6 0.7 0.26 0.39 2.54 50.79
0.5 0.71 0.26 0.4 2.48 52.16
0.5 0.71 0.26 0.41 2.43 53.53
0.7 0.71 0.26 0.42 2.38 54.91
0.8 0.7 0.26 0.43 2.33 56.28
0.8 0.7 0.26 0.44 2.29 57.65
1.0 0.72 0.26 0.45 2.24 59.02
1.0 0.75 0.26 0.45 2.2 60.4
1.0 0.76 0.26 0.46 2.16 61.77
1.0 0.8 0.26 0.47 2.12 63.14
0.9 0.85 0.26 0.48 2.08 64.51
0.8 0.87 0.26 0.49 2.05 65.88
0.6 0.86 0.26 0.5 2.01 67.26
0.8 0.79 0.26 0.51 1.98 68.63
0.7 0.61 0.26 0.51 1.95 70.0
0.9 0.61 0.26 0.52 1.91 71.37
1.0 0.74 0.26 0.53 1.88 72.75
1.0 0.78 0.26 0.54 1.85 74.12
1.0 0.75 0.26 0.55 1.82 75.49
0.8 0.72 0.26 0.56 1.8 76.86
0.7 0.7 0.26 0.57 1.77 78.23
0.7 0.71 0.26 0.57 1.74 79.61
0.6 0.71 0.26 0.58 1.72 80.98
0.8 0.7 0.26 0.59 1.69 82.35
0.8 0.69 0.26 0.6 1.67 83.72
0.9 0.69 0.26 0.61 1.64 85.09
1.0 0.7 0.26 0.62 1.62 86.46
1.0 0.72 0.26 0.63 1.6 87.84
1.0 0.77 0.26 0.63 1.58 89.21
1.0 0.81 0.26 0.64 1.56 90.58
1.0 0.83 0.26 0.65 1.54 91.95
1.0 0.82 0.26 0.66 1.52 93.32
1.0 0.81 0.26 0.67 1.5 94.7
1.0 0.8 0.26 0.68 1.48 96.07
1.0 0.79 0.26 0.69 1.46 97.44
1.0 0.78 0.26 0.69 1.44 98.81
1.0 0.77 0.26 0.7 1.42 100.18
1.0 0.78 0.26 0.71 1.41 101.55
1.0 0.8 0.26 0.72 1.39 102.93
1.0 0.82 0.26 0.73 1.37 104.3
1.0 0.81 0.26 0.74 1.36 105.67
1.0 0.78 0.26 0.74 1.34 107.04
1.0 0.72 0.26 0.75 1.33 108.41
0.6 0.65 0.26 0.76 1.31 109.78
0.0 0.57 0.26 0.77 1.3 111.16
0.0 0.47 0.26 0.78 1.28 112.53
0.0 0.38 0.26 0.79 1.27 113.9
1.0 0.3 0.26 0.8 1.26 115.27
0.8 0.27 0.26 0.8 1.24 116.64
0.9 0.29 0.26 0.81 1.23 118.01
0.0 0.36 0.26 0.82 1.22 119.39
0.0 0.47 0.26 0.83 1.2 120.76
0.0 0.59 0.26 0.84 1.19 122.13
0.7 0.69 0.26 0.85 1.18 123.5
1.0 0.75 0.26 0.86 1.17 124.87
1.0 0.81 0.26 0.86 1.16 126.24
1.0 0.86 0.26 0.87 1.15 127.61
1.0 0.87 0.26 0.88 1.13 128.99
1.0 0.86 0.26 0.89 1.12 130.36
1.0 0.85 0.26 0.9 1.11 131.73
1.0 0.85 0.26 0.91 1.1 133.1
1.0 0.85 0.26 0.92 1.09 134.47
1.0 0.83 0.26 0.92 1.08 135.84
0.0 0.58 0.27 0.08 12.9 0.0
0.0 0.57 0.27 0.09 11.61 1.39
0.1 0.56 0.27 0.09 10.56 2.77
0.1 0.55 0.27 0.1 9.69 4.16
0.2 0.52 0.27 0.11 8.95 5.54
0.3 0.51 0.27 0.12 8.31 6.93
0.3 0.56 0.27 0.13 7.76 8.32
0.3 0.64 0.27 0.14 7.28 9.7
0.3 0.68 0.27 0.15 6.85 11.09
0.0 0.64 0.27 0.15 6.47 12.47
0.0 0.54 0.27 0.16 6.13 13.86
0.0 0.41 0.27 0.17 5.83 15.24
0.0 0.28 0.27 0.18 5.55 16.63
0.0 0.19 0.27 0.19 5.3 18.02
0.0 0.14 0.27 0.2 5.07 19.4
0.0 0.13 0.27 0.21 4.86 20.79
0.6 0.13 0.27 0.21 4.66 22.17
0.0 0.15 0.27 0.22 4.48 23.56
0.0 0.24 0.27 0.23 4.32 24.94
0.0 0.42 0.27 0.24 4.16 26.33
0.6 0.58 0.27 0.25 4.02 27.72
1.0 0.69 0.27 0.26 3.89 29.1
1.0 0.71 0.27 0.27 3.76 30.49
1.0 0.7 0.27 0.27 3.65 31.87
0.9 0.67 0.27 0.28 3.53 33.26
0.8 0.66 0.27 0.29 3.43 34.64
0.8 0.65 0.27 0.3 3.33 36.03
0.9 0.65 0.27 0.31 3.24 37.41
1.0 0.68 0.27 0.32 3.15 38.8
1.0 0.73 0.27 0.33 3.07 40.18
1.0 0.76 0.27 0.33 2.99 41.57
1.0 0.76 0.27 0.34 2.92 42.96
1.0 0.75 0.27 0.35 2.85 44.34
1.0 0.75 0.27 0.36 2.78 45.73
1.0 0.75 0.27 0.37 2.71 47.11
0.8 0.73 0.27 0.38 2.65 48.5
0.7 0.72 0.27 0.39 2.59 49.88
0.6 0.71 0.27 0.39 2.54 51.27
0.6 0.72 0.27 0.4 2.48 52.65
0.6 0.72 0.27 0.41 2.43 54.04
0.7 0.72 0.27 0.42 2.38 55.42
0.8 0.71 0.27 0.43 2.33 56.81
0.9 0.71 0.27 0.44 2.29 58.19
1.0 0.74 0.27 0.45 2.24 59.58
1.0 0.76 0.27 0.45 2.2 60.96
1.0 0.77 0.27 0.46 2.16 62.35
1.0 0.81 0.27 0.47 2.12 63.73
0.9 0.85 0.27 0.48 2.08 65.12
0.8 0.88 0.27 0.49 2.05 66.5
0.7 0.87 0.27 0.5 2.01 67.89
0.8 0.8 0.27 0.51 1.98 69.28
0.7 0.63 0.27 0.51 1.95 70.66
0.9 0.63 0.27 0.52 1.91 72.05
1.0 0.75 0.27 0.53 1.88 73.43
1.0 0.79 0.27 0.54 1.85 74.82
1.0 0.76 0.27 0.55 1.82 76.2
0.8 0.73 0.27 0.56 1.8 77.59
0.7 0.71 0.27 0.57 1.77 78.97
0.7 0.71 0.27 0.57 1.74 80.35
0.8 0.71 0.27 0.58 1.72 81.74
0.8 0.71 0.27 0.59 1.69 83.12
0.9 0.7 0.27 0.6 1.67 84.51
1.0 0.7 0.27 0.61 1.64 85.89
1.0 0.71 0.27 0.62 1.62 87.28
1.0 0.73 0.27 0.63 1.6 88.66
1.0 0.78 0.27 0.63 1.58 90.05
1.0 0.82 0.27 0.64 1.56 91.43
1.0 0.84 0.27 0.65 1.54 92.82
1.0 0.83 0.27 0.66 1.52 94.2
1.0 0.82 0.27 0.67 1.5 95.59
1.0 0.81 0.27 0.68 1.48 96.97
1.0 0.8 0.27 0.69 1.46 98.36
1.0 0.79 0.27 0.69 1.44 99.74
1.0 0.78 0.27 0.7 1.42 101.13
1.0 0.79 0.27 0.71 1.41 102.51
1.0 0.81 0.27 0.72 1.39 103.9
1.0 0.83 0.27 0.73 1.37 105.28
1.0 0.82 0.27 0.74 1.36 106.67
1.0 0.79 0.27 0.74 1.34 108.05
1.0 0.74 0.27 0.75 1.33 109.43
0.7 0.66 0.27 0.76 1.31 110.82
0.0 0.57 0.27 0.77 1.3 112.2
0.0 0.47 0.27 0.78 1.28 113.59
0.0 0.38 0.27 0.79 1.27 114.97
1.0 0.3 0.27 0.8 1.26 116.36
0.8 0.27 0.27 0.8 1.24 117.74
1.0 0.29 0.27 0.81 1.23 119.13
0.0 0.37 0.27 0.82 1.22 120.51
0.0 0.48 0.27 0.83 1.2 121.89
0.0 0.59 0.27 0.84 1.19 123.28
0.8 0.69 0.27 0.85 1.18 124.66
1.0 0.76 0.27 0.86 1.17 126.05
1.0 0.82 0.27 0.86 1.16 127.43
1.0 0.87 0.27 0.87 1.15 128.82
1.0 0.88 0.27 0.88 1.13 130.2
1.0 0.86 0.27 0.89 1.12 131.58
1.0 0.85 0.27 0.9 1.11 132.97
1.0 0.85 0.27 0.91 1.1 134.35
1.0 0.85 0.27 0.92 1.09 135.74
1.0 0.84 0.27 0.92 1.08 137.12
0.0 0.6 0.28 0.08 12.9 0.0
0.1 0.59 0.28 0.09 11.61 1.4
0.1 0.57 0.28 0.09 10.56 2.8
0.2 0.56 0.28 0.1 9.69 4.2
0.2 0.54 0.28 0.11 8.95 5.59
0.5 0.53 0.28 0.12 8.31 6.99
0.7 0.58 0.28 0.13 7.76 8.39
0.3 0.66 0.28 0.14 7.28 9.79
0.3 0.69 0.28 0.15 6.85 11.19
0.0 0.64 0.28 0.15 6.47 12.59
0.0 0.54 0.28 0.16 6.13 13.99
0.0 0.41 0.28 0.17 5.83 15.38
0.0 0.29 0.28 0.18 5.55 16.78
0.0 0.19 0.28 0.19 5.3 18.18
0.0 0.14 0.28 0.2 5.07 19.58
0.0 0.14 0.28 0.21 4.86 20.98
0.6 0.14 0.28 0.21 4.66 22.38
0.0 0.17 0.28 0.22 4.48 23.77
0.0 0.27 0.28 0.23 4.32 25.17
0.0 0.44 0.28 0.24 4.16 26.57
0.6 0.6 0.28 0.25 4.02 27.97
1.0 0.7 0.28 0.26 3.89 29.37
1.0 0.73 0.28 0.27 3.76 30.77
1.0 0.71 0.28 0.27 3.65 32.16
1.0 0.69 0.28 0.28 3.53 33.56
0.9 0.68 0.28 0.29 3.43 34.96
0.9 0.67 0.28 0.3 3.33 36.36
1.0 0.67 0.28 0.31 3.24 37.76
1.0 0.7 0.28 0.32 3.15 39.15
1.0 0.74 0.28 0.33 3.07 40.55
1.0 0.77 0.28 0.33 2.99 41.95
1.0 0.78 0.28 0.34 2.92 43.35
1.0 0.77 0.28 0.35 2.85 44.75
1.0 0.76 0.28 0.36 2.78 46.15
1.0 0.76 0.28 0.37 2.71 47.54
1.0 0.75 0.28 0.38 2.65 48.94
0.9 0.72 0.28 0.39 2.59 50.34
0.7 0.72 0.28 0.39 2.54 51.74
0.7 0.72 0.28 0.4 2.48 53.14
0.7 0.73 0.28 0.41 2.43 54.53
0.8 0.73 0.28 0.42 2.38 55.93
0.8 0.72 0.28 0.43 2.33 57.33
1.0 0.72 0.28 0.44 2.29 58.73
1.0 0.75 0.28 0.45 2.24 60.12
1.0 0.77 0.28 0.45 2.2 61.52
1.0 0.78 0.28 0.46 2.16 62.92
1.0 0.82 0.28 0.47 2.12 64.32
1.0 0.86 0.28 0.48 2.08 65.72
0.8 0.88 0.28 0.49 2.05 67.11
0.7 0.88 0.28 0.5 2.01 68.51
0.8 0.81 0.28 0.51 1.98 69.91
0.7 0.65 0.28 0.51 1.95 71.31
0.9 0.65 0.28 0.52 1.91 72.7
1.0 0.77 0.28 0.53 1.88 74.1
1.0 0.8 0.28 0.54 1.85 75.5
1.0 0.77 0.28 0.55 1.82 76.9
0.9 0.73 0.28 0.56 1.8 78.3
0.8 0.72 0.28 0.57 1.77 79.69
0.8 0.72 0.28 0.57 1.74 81.09
0.8 0.72 0.28 0.58 1.72 82.49
1.0 0.72 0.28 0.59 1.69 83.89
1.0 0.71 0.28 0.6 1.67 85.28
1.0 0.71 0.28 0.61 1.64 86.68
1.0 0.73 0.28 0.62 1.62 88.08
1.0 0.75 0.28 0.63 1.6 89.48
1.0 0.79 0.28 0.63 1.58 90.87
1.0 0.83 0.28 0.64 1.56 92.27
1.0 0.85 0.28 0.65 1.54 93.67
1.0 0.84 0.28 0.66 1.52 95.07
1.0 0.83 0.28 0.67 1.5 96.46
1.0 0.82 0.28 0.68 1.48 97.86
1.0 0.81 0.28 0.69 1.46 99.26
1.0 0.8 0.28 0.69 1.44 100.66
1.0 0.79 0.28 0.7 1.42 102.05
1.0 0.8 0.28 0.71 1.41 103.45
1.0 0.82 0.28 0.72 1.39 104.85
1.0 0.84 0.28 0.73 1.37 106.24
1.0 0.83 0.28 0.74 1.36 107.64
1.0 0.8 0.28 0.74 1.34 109.04
1.0 0.74 0.28 0.75 1.33 110.44
0.8 0.67 0.28 0.76 1.31 111.83
0.0 0.58 0.28 0.77 1.3 113.23
0.0 0.48 0.28 0.78 1.28 114.63
0.0 0.38 0.28 0.79 1.27 116.03
1.0 0.3 0.28 0.8 1.26 117.42
0.9 0.27 0.28 0.8 1.24 118.82
1.0 0.29 0.28 0.81 1.23 120.22
0.0 0.37 0.28 0.82 1.22 121.61
0.0 0.48 0.28 0.83 1.2 123.01
0.0 0.6 0.28 0.84 1.19 124.41
0.9 0.7 0.28 0.85 1.18 125.8
1.0 0.77 0.28 0.86 1.17 127.2
1.0 0.83 0.28 0.86 1.16 128.6
1.0 0.88 0.28 0.87 1.15 130.0
1.0 0.88 0.28 0.88 1.13 131.39
1.0 0.87 0.28 0.89 1.12 132.79
1.0 0.86 0.28 0.9 1.11 134.19
1.0 0.86 0.28 0.91 1.1 135.58
1.0 0.86 0.28 0.92 1.09 136.98
1.0 0.84 0.28 0.92 1.08 138.38
0.0 0.61 0.29 0.08 12.9 0.0
0.2 0.6 0.29 0.09 11.61 1.41
0.3 0.59 0.29 0.09 10.56 2.82
0.3 0.58 0.29 0.1 9.69 4.23
0.4 0.56 0.29 0.11 8.95 5.64
0.6 0.55 0.29 0.12 8.31 7.06
0.7 0.6 0.29 0.13 7.76 8.47
0.6 0.67 0.29 0.14 7.28 9.88
0.3 0.7 0.29 0.15 6.85 11.29
0.0 0.65 0.29 0.15 6.47 12.7
0.0 0.55 0.29 0.16 6.13 14.11
0.0 0.42 0.29 0.17 5.83 15.52
0.0 0.29 0.29 0.18 5.55 16.93
0.0 0.19 0.29 0.19 5.3 18.34
0.0 0.15 0.29 0.2 5.07 19.75
0.0 0.14 0.29 0.21 4.86 21.16
0.6 0.15 0.29 0.21 4.66 22.58
0.0 0.19 0.29 0.22 4.48 23.99
0.0 0.29 0.29 0.23 4.32 25.4
0.0 0.46 0.29 0.24 4.16 26.81
0.7 0.62 0.29 0.25 4.02 28.22
1.0 0.72 0.29 0.26 3.89 29.63
1.0 0.74 0.29 0.27 3.76 31.04
1.0 0.73 0.29 0.27 3.65 32.45
1.0 0.7 0.29 0.28 3.53 33.86
1.0 0.69 0.29 0.29 3.43 35.27
1.0 0.68 0.29 0.3 3.33 36.68
1.0 0.68 0.29 0.31 3.24 38.09
1.0 0.71 0.29 0.32 3.15 39.5
1.0 0.75 0.29 0.33 3.07 40.91
1.0 0.78 0.29 0.33 2.99 42.33
1.0 0.79 0.29 0.34 2.92 43.74
1.0 0.78 0.29 0.35 2.85 45.15
1.0 0.77 0.29 0.36 2.78 46.56
1.0 0.77 0.29 0.37 2.71 47.97
1.0 0.76 0.29 0.38 2.65 49.38
0.9 0.73 0.29 0.39 2.59 50.79
0.8 0.73 0.29 0.39 2.54 52.2
0.7 0.73 0.29 0.4 2.48 53.61
0.7 0.73 0.29 0.41 2.43 55.02
0.8 0.73 0.29 0.42 2.38 56.43
0.9 0.72 0.29 0.43 2.33 57.84
1.0 0.73 0.29 0.44 2.29 59.25
1.0 0.76 0.29 0.45 2.24 60.66
1.0 0.78 0.29 0.45 2.2 62.07
1.0 0.8 0.29 0.46 2.16 63.48
1.0 0.83 0.29 0.47 2.12 64.89
1.0 0.87 0.29 0.48 2.08 66.3
0.8 0.89 0.29 0.49 2.05 67.71
0.7 0.89 0.29 0.5 2.01 69.12
0.8 0.82 0.29 0.51 1.98 70.53
0.8 0.67 0.29 0.51 1.95 71.94
1.0 0.67 0.29 0.52 1.91 73.35
1.0 0.78 0.29 0.53 1.88 74.76
1.0 0.81 0.29 0.54 1.85 76.17
1.0 0.78 0.29 0.55 1.82 77.58
0.9 0.74 0.29 0.56 1.8 78.99
0.8 0.72 0.29 0.57 1.77 80.4
0.8 0.72 0.29 0.57 1.74 81.81
1.0 0.73 0.29 0.58 1.72 83.22
1.0 0.72 0.29 0.59 1.69 84.63
1.0 0.72 0.29 0.6 1.67 86.04
1.0 0.72 0.29 0.61 1.64 87.45
1.0 0.74 0.29 0.62 1.62 88.86
1.0 0.76 0.29 0.63 1.6 90.27
1.0 0.8 0.29 0.63 1.58 91.68
1.0 0.84 0.29 0.64 1.56 93.09
1.0 0.86 0.29 0.65 1.54 94.5
1.0 0.85 0.29 0.66 1.52 95.91
1.0 0.83 0.29 0.67 1.5 97.32
1.0 0.83 0.29 0.68 1.48 98.73
1.0 0.82 0.29 0.69 1.46 100.14
1.0 0.81 0.29 0.69 1.44 101.55
1.0 0.8 0.29 0.7 1.42 102.96
1.0 0.81 0.29 0.71 1.41 104.37
1.0 0.83 0.29 0.72 1.39 105.78
1.0 0.85 0.29 0.73 1.37 107.19
1.0 0.84 0.29 0.74 1.36 108.6
1.0 0.81 0.29 0.74 1.34 110.01
1.0 0.75 0.29 0.75 1.33 111.42
0.9 0.68 0.29 0.76 1.31 112.83
0.0 0.59 0.29 0.77 1.3 114.24
0.0 0.48 0.29 0.78 1.28 115.65
0.0 0.38 0.29 0.79 1.27 117.06
1.0 0.31 0.29 0.8 1.26 118.47
0.9 0.27 0.29 0.8 1.24 119.88
1.0 0.29 0.29 0.81 1.23 121.29
0.0 0.37 0.29 0.82 1.22 122.7
0.0 0.48 0.29 0.83 1.2 124.11
0.0 0.6 0.29 0.84 1.19 125.52
1.0 0.71 0.29 0.85 1.18 126.93
1.0 0.78 0.29 0.86 1.17 128.34
1.0 0.84 0.29 0.86 1.16 129.75
1.0 0.88 0.29 0.87 1.15 131.15
1.0 0.89 0.29 0.88 1.13 132.56
1.0 0.88 0.29 0.89 1.12 133.97
1.0 0.87 0.29 0.9 1.11 135.38
1.0 0.87 0.29 0.91 1.1 136.79
1.0 0.86 0.29 0.92 1.09 138.2
1.0 0.85 0.29 0.92 1.08 139.61
0.1 0.63 0.3 0.08 12.9 0.0
0.2 0.62 0.3 0.09 11.61 1.42
0.3 0.61 0.3 0.09 10.56 2.85
0.3 0.6 0.3 0.1 9.69 4.27
0.6 0.58 0.3 0.11 8.95 5.69
0.6 0.57 0.3 0.12 8.31 7.12
0.7 0.61 0.3 0.13 7.76 8.54
0.7 0.69 0.3 0.14 7.28 9.96
0.5 0.71 0.3 0.15 6.85 11.39
0.2 0.66 0.3 0.15 6.47 12.81
0.0 0.56 0.3 0.16 6.13 14.23
0.0 0.42 0.3 0.17 5.83 15.66
0.0 0.29 0.3 0.18 5.55 17.08
0.0 0.19 0.3 0.19 5.3 18.5
0.0 0.15 0.3 0.2 5.07 19.93
0.0 0.15 0.3 0.21 4.86 21.35
0.7 0.17 0.3 0.21 4.66 22.77
0.0 0.21 0.3 0.22 4.48 24.19
0.0 0.32 0.3 0.23 4.32 25.62
0.0 0.48 0.3 0.24 4.16 27.04
0.8 0.64 0.3 0.25 4.02 28.46
1.0 0.73 0.3 0.26 3.89 29.89
1.0 0.76 0.3 0.27 3.76 31.31
1.0 0.74 0.3 0.27 3.65 32.73
1.0 0.72 0.3 0.28 3.53 34.16
1.0 0.7 0.3 0.29 3.43 35.58
1.0 0.7 0.3 0.3 3.33 37.0
1.0 0.7 0.3 0.31 3.24 38.42
1.0 0.72 0.3 0.32 3.15 39.85
1.0 0.77 0.3 0.33 3.07 41.27
1.0 0.79 0.3 0.33 2.99 42.69
1.0 0.8 0.3 0.34 2.92 44.12
1.0 0.79 0.3 0.35 2.85 45.54
1.0 0.79 0.3 0.36 2.78 46.96
1.0 0.78 0.3 0.37 2.71 48.38
1.0 0.76 0.3 0.38 2.65 49.81
0.9 0.74 0.3 0.39 2.59 51.23
0.8 0.73 0.3 0.39 2.54 52.65
0.8 0.73 0.3 0.4 2.48 54.07
0.7 0.74 0.3 0.41 2.43 55.5
0.8 0.74 0.3 0.42 2.38 56.92
1.0 0.73 0.3 0.43 2.33 58.34
1.0 0.74 0.3 0.44 2.29 59.76
1.0 0.77 0.3 0.45 2.24 61.19
1.0 0.79 0.3 0.45 2.2 62.61
1.0 0.81 0.3 0.46 2.16 64.03
1.0 0.84 0.3 0.47 2.12 65.46
1.0 0.88 0.3 0.48 2.08 66.88
0.8 0.89 0.3 0.49 2.05 68.3
0.8 0.89 0.3 0.5 2.01 69.72
0.8 0.83 0.3 0.51 1.98 71.15
0.9 0.68 0.3 0.51 1.95 72.57
1.0 0.68 0.3 0.52 1.91 73.99
1.0 0.79 0.3 0.53 1.88 75.41
1.0 0.82 0.3 0.54 1.85 76.83
1.0 0.79 0.3 0.55 1.82 78.26
1.0 0.75 0.3 0.56 1.8 79.68
0.9 0.73 0.3 0.57 1.77 81.1
0.9 0.73 0.3 0.57 1.74 82.52
1.0 0.73 0.3 0.58 1.72 83.95
1.0 0.73 0.3 0.59 1.69 85.37
1.0 0.73 0.3 0.6 1.67 86.79
1.0 0.73 0.3 0.61 1.64 88.21
1.0 0.75 0.3 0.62 1.62 89.64
1.0 0.77 0.3 0.63 1.6 91.06
1.0 0.81 0.3 0.63 1.58 92.48
1.0 0.85 0.3 0.64 1.56 93.9
1.0 0.86 0.3 0.65 1.54 95.32
1.0 0.86 0.3 0.66 1.52 96.75
1.0 0.84 0.3 0.67 1.5 98.17
1.0 0.83 0.3 0.68 1.48 99.59
1.0 0.83 0.3 0.69 1.46 101.01
1.0 0.82 0.3 0.69 1.44 102.43
1.0 0.81 0.3 0.7 1.42 103.86
1.0 0.82 0.3 0.71 1.41 105.28
1.0 0.84 0.3 0.72 1.39 106.7
1.0 0.85 0.3 0.73 1.37 108.12
1.0 0.85 0.3 0.74 1.36 109.54
1.0 0.82 0.3 0.74 1.34 110.97
1.0 0.76 0.3 0.75 1.33 112.39
1.0 0.69 0.3 0.76 1.31 113.81
0.0 0.59 0.3 0.77 1.3 115.23
0.0 0.49 0.3 0.78 1.28 116.65
0.0 0.39 0.3 0.79 1.27 118.08
1.0 0.31 0.3 0.8 1.26 119.5
1.0 0.27 0.3 0.8 1.24 120.92
1.0 0.29 0.3 0.81 1.23 122.34
0.0 0.37 0.3 0.82 1.22 123.76
0.0 0.48 0.3 0.83 1.2 125.18
0.0 0.61 0.3 0.84 1.19 126.61
1.0 0.71 0.3 0.85 1.18 128.03
1.0 0.79 0.3 0.86 1.17 129.45
1.0 0.85 0.3 0.86 1.16 130.87
1.0 0.89 0.3 0.87 1.15 132.29
1.0 0.9 0.3 0.88 1.13 133.71
1.0 0.88 0.3 0.89 1.12 135.14
1.0 0.87 0.3 0.9 1.11 136.56
1.0 0.87 0.3 0.91 1.1 137.98
1.0 0.87 0.3 0.92 1.09 139.4
1.0 0.85 0.3 0.92 1.08 140.82
0.2 0.64 0.31 0.08 12.9 0.0
0.3 0.63 0.31 0.09 11.61 1.44
0.3 0.62 0.31 0.09 10.56 2.87
0.4 0.61 0.31 0.1 9.69 4.31
0.7 0.6 0.31 0.11 8.95 5.74
